"ensembl_gene_id"	"mean.ncl"	"mean.cl"	"fc"	"pv"	"padj"	"mgi_symbol"	"chromosome_name"	"description"	"Ensembl ID"	"GNF GeneAtlas Specificity"	"calculated FPKMs"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"CuffDiff FPKMs"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"	"Cluster"
"ENSMUSG00000031662"	0.114472024427976	0.729394262356649	6.37181237950037	0.0014617200572454	0.164565096000209	"Snx20"	"8"	"sorting nexin 20 [Source:MGI Symbol;Acc:MGI:1918857]"	"ENSMUSG00000031662"	"TRE"	"0.393553417"	"2.452195962"	"2.150623484"	"2.877944538"	"4.975054228"	"4.946321512"	"6.196258097"	"0.399751"	"2.32902"	"1.95859"	"2.72817"	"4.56699"	"4.57513"	"5.58057"	"27"
"ENSMUSG00000042265"	0.101454909720254	1.51925493125842	14.9746812199383	0	0	"Trem1"	"17"	"triggering receptor expressed on myeloid cells 1 [Source:MGI Symbol;Acc:MGI:1930005]"	"ENSMUSG00000042265"	"TRE"	"0.015090806"	"0.106497896"	"0.031053931"	"0.227731007"	"0.027882829"	"0.187268292"	"0.019042139"	"0.003542"	"0.100081"	"0.0241517"	"0.227701"	"0.0186568"	"0.173047"	"0.0089428"	"27"
"ENSMUSG00000036478"	0.376023001244765	1.23000397262735	3.27108705732258	0.0025495456443652	0.255927159773979	"Btg1"	"10"	"B cell translocation gene 1, anti-proliferative [Source:MGI Symbol;Acc:MGI:88215]"	"ENSMUSG00000036478"	"TRE+NRE"	"25.38464476"	"34.32561759"	"44.65169149"	"33.9075119"	"26.61072862"	"36.48492594"	"31.30306847"	"25.4583"	"34.571"	"42.5072"	"33.6289"	"24.9596"	"35.0772"	"29.8343"	"27"
"ENSMUSG00000040747"	0.166787417699431	1.89002636378836	11.3319481161007	0	0	"Cd53"	"3"	"CD53 antigen [Source:MGI Symbol;Acc:MGI:88341]"	"ENSMUSG00000040747"	"TRE+NRE"	"0.406696714"	"1.031281207"	"0.178996863"	"1.222830966"	"0.821493572"	"0.902577515"	"1.040518582"	"0.352597"	"0.896875"	"0.163597"	"1.03398"	"0.652475"	"0.730609"	"0.810669"	"27"
"ENSMUSG00000029661"	4.81357334793374	0.431669738999455	0.0896776070078485	0.00111933450206152	0.140008561487367	"Col1a2"	"6"	"collagen, type I, alpha 2 [Source:MGI Symbol;Acc:MGI:88468]"	"ENSMUSG00000029661"	"TRE+NRE"	"1.101369028"	"5.172777565"	"0.337210268"	"3.560996414"	"0.720273898"	"2.429893585"	"0.859883955"	"0.900231"	"4.46656"	"0.347362"	"3.24974"	"0.685509"	"2.15178"	"0.652822"	"27"
"ENSMUSG00000029380"	4.15948552415709	0.173058337484554	0.0416057073595956	0	0	"Cxcl1"	"5"	"chemokine (C-X-C motif) ligand 1 [Source:MGI Symbol;Acc:MGI:108068]"	"ENSMUSG00000029380"	"TRE+NRE"	"17.77704197"	"35.05936773"	"8.778874782"	"50.61063817"	"19.45778947"	"59.66613781"	"26.48498035"	"16.3219"	"32.9454"	"7.61348"	"45.7189"	"16.8161"	"52.5697"	"22.7874"	"27"
"ENSMUSG00000022425"	1.67604792037597	0.204862729432754	0.122229637316575	0.00218915010869245	0.225719126071938	"Enpp2"	"15"	"ectonucleotide pyrophosphatase/phosphodiesterase 2 [Source:MGI Symbol;Acc:MGI:1321390]"	"ENSMUSG00000022425"	"TRE+NRE"	"6.990539533"	"15.02553364"	"9.558966074"	"14.14615089"	"2.136530019"	"14.13037533"	"3.389922314"	"6.39013"	"13.5119"	"8.1264"	"12.7143"	"1.85174"	"12.4501"	"2.92011"	"27"
"ENSMUSG00000022816"	1.09884385157582	0.195420628817355	0.177842036916445	0.00965532570174639	0.648453809486971	"Fstl1"	"16"	"follistatin-like 1 [Source:MGI Symbol;Acc:MGI:102793]"	"ENSMUSG00000022816"	"TRE+NRE"	"85.08766603"	"19.02548499"	"51.98824283"	"10.47017173"	"8.30441428"	"6.560812295"	"5.125056189"	"80.0325"	"17.6759"	"45.976"	"9.66046"	"7.1864"	"5.77481"	"4.50293"	"27"
"ENSMUSG00000017493"	0.967147320320531	0.1	0.103396864054649	0.00284037492822327	0.270900758779295	"Igfbp4"	"11"	"insulin-like growth factor binding protein 4 [Source:MGI Symbol;Acc:MGI:96439]"	"ENSMUSG00000017493"	"TRE+NRE"	"4.450116706"	"24.66323113"	"72.84815569"	"7.535241079"	"10.41159094"	"8.549308448"	"10.72661812"	"7.84951"	"50.5756"	"145.565"	"14.079"	"18.1676"	"14.7686"	"18.2598"	"27"
"ENSMUSG00000001156"	0.170046539694395	2.87781942620908	16.9237164800946	0	0	"Mxd1"	"6"	"MAX dimerization protein 1 [Source:MGI Symbol;Acc:MGI:96908]"	"ENSMUSG00000001156"	"TRE+NRE"	"2.742347692"	"49.50440618"	"16.31819197"	"57.1364967"	"80.4646049"	"88.83230526"	"97.65198343"	"2.67425"	"48.2658"	"15.2951"	"55.4776"	"73.604"	"83.0298"	"90.1812"	"27"
"ENSMUSG00000015950"	0.109530429841342	1.10137407122218	10.0554163150601	0	0	"Ncf1"	"5"	"neutrophil cytosolic factor 1 [Source:MGI Symbol;Acc:MGI:97283]"	"ENSMUSG00000015950"	"TRE+NRE"	"1.15113854"	"139.3295949"	"9.473608023"	"161.6040609"	"341.4070236"	"218.110111"	"389.8296132"	"0.808912"	"126.3"	"8.00798"	"145.868"	"293.499"	"189.206"	"336.584"	"27"
"ENSMUSG00000015839"	0.307781169605722	0.982323817414887	3.19163065977452	0.00678771356883429	0.497983216636593	"Nfe2l2"	"2"	"nuclear factor, erythroid derived 2, like 2 [Source:MGI Symbol;Acc:MGI:108420]"	"ENSMUSG00000015839"	"TRE+NRE"	"42.0482195"	"22.13166235"	"30.23739185"	"18.05902911"	"18.7912333"	"19.76641451"	"19.94174133"	"41.3448"	"21.5324"	"27.8456"	"17.3759"	"16.9096"	"18.3022"	"18.08"	"27"
"ENSMUSG00000024014"	0.957841729723402	2.72830745487431	2.84839067897174	0.00209307143141521	0.218768972899974	"Pim1"	"17"	"proviral integration site 1 [Source:MGI Symbol;Acc:MGI:97584]"	"ENSMUSG00000024014"	"TRE+NRE"	"66.92032211"	"65.92479928"	"58.63375635"	"55.52819794"	"102.2824488"	"74.33826865"	"111.4551434"	"60.9616"	"60.4394"	"51.0232"	"50.5451"	"91.2592"	"65.5955"	"98.8508"	"27"
"ENSMUSG00000020120"	0.113155269472542	1.08609196638224	9.59824470786833	0	0	"Plek"	"11"	"pleckstrin [Source:MGI Symbol;Acc:MGI:1860485]"	"ENSMUSG00000020120"	"TRE+NRE"	"0.399861218"	"19.75225686"	"6.4721534"	"26.46275696"	"42.49149937"	"26.55826559"	"45.40731334"	"0.372594"	"20.9531"	"6.4246"	"27.9382"	"41.721"	"26.7241"	"45.235"	"27"
"ENSMUSG00000027506"	0.120106252890403	1.35740502301853	11.3017015380303	0	0	"Tpd52"	"3"	"tumor protein D52 [Source:MGI Symbol;Acc:MGI:107749]"	"ENSMUSG00000027506"	"TRE+NRE"	"40.79856061"	"17.26638899"	"23.47921426"	"15.93600061"	"12.24055753"	"15.66521926"	"13.07447159"	"96.0524"	"40.2396"	"53.4924"	"37.3836"	"31.4319"	"41.9702"	"33.7533"	"27"
"ENSMUSG00000006403"	0.254057363360164	1.24155888080992	4.88692342701292	8.78348446309422e-07	0.000647063323943342	"Adamts4"	"1"	"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4 [Source:MGI Symbol;Acc:MGI:1339949]"	"ENSMUSG00000006403"	"TRE"	"2.168903729"	"2.026637199"	"0.766468427"	"2.484707328"	"3.408835283"	"2.711457998"	"3.235344111"	"2.29693"	"2.1123"	"0.768525"	"2.57288"	"3.37251"	"2.70921"	"3.17096"	"28"
"ENSMUSG00000021388"	0.238567700612772	0.890127130355668	3.73113010717434	0.000102416521002316	0.0355199116021669	"Aspn"	"13"	"asporin [Source:MGI Symbol;Acc:MGI:1913945]"	"ENSMUSG00000021388"	"TRE"	"0.143411237"	"6.280942011"	"0.063681857"	"6.854629873"	"0.018282672"	"4.021245074"	"0.017753825"	"0.131093"	"5.60241"	"0.0577271"	"6.03105"	"0.0120243"	"3.41561"	"0.017459"	"28"
"ENSMUSG00000041329"	0.172736460113015	0.578982809258724	3.35182745368244	0.00852374357619192	1	"Atp1b2"	"11"	"ATPase, Na+/K+ transporting, beta 2 polypeptide [Source:MGI Symbol;Acc:MGI:88109]"	"ENSMUSG00000041329"	"TRE"	"1.013947378"	"5.238336004"	"0.937889268"	"6.018888191"	"2.424067237"	"4.334768876"	"2.839149848"	"1.0367"	"4.98459"	"0.899658"	"5.70316"	"2.12813"	"3.91635"	"2.61086"	"28"
"ENSMUSG00000071713"	0.757800507771732	0.106552593298008	0.140607709027959	0.00595211795680313	1	"Csf2rb"	"15"	"colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage) [Source:MGI Symbol;Acc:MGI:1339759]"	"ENSMUSG00000071713"	"TRE"	"0.429351809"	"38.68131468"	"19.1939469"	"38.89959072"	"34.8535784"	"48.69322803"	"41.33185312"	"0.375039"	"31.9365"	"15.1494"	"31.1208"	"26.4716"	"37.4945"	"31.0758"	"28"
"ENSMUSG00000023078"	1.01164907202583	0.140400775694893	0.13878407006665	0.000424935565207638	0.127103816501505	"Cxcl13"	"5"	"chemokine (C-X-C motif) ligand 13 [Source:MGI Symbol;Acc:MGI:1888499]"	"ENSMUSG00000023078"	"TRE"	"4.273250166"	"45.72540195"	"0.945324546"	"38.05298406"	"4.359747671"	"24.09689944"	"6.480539146"	"3.8989"	"42.6721"	"0.821829"	"35.389"	"3.8672"	"21.5006"	"5.58007"	"28"
"ENSMUSG00000030247"	0.226104689502599	1.25818883831617	5.56462955759135	0	0	"Kcnj8"	"6"	"potassium inwardly-rectifying channel, subfamily J, member 8 [Source:MGI Symbol;Acc:MGI:1100508]"	"ENSMUSG00000030247"	"TRE"	"0.14384679"	"0.223350457"	"0.024385877"	"0.290182286"	"0"	"0.0913936"	"0.006345288"	"0.155283"	"0.220942"	"0.023486"	"0.290197"	"0"	"0.0904402"	"0.0062399"	"28"
"ENSMUSG00000051323"	0.178718797142498	0.560320873399837	3.1352095154998	0.0028313581101734	0.578468701892426	"Pcdh19"	"X"	"protocadherin 19 [Source:MGI Symbol;Acc:MGI:2685563]"	"ENSMUSG00000051323"	"TRE"	"1.939239493"	"1.554035389"	"2.417311894"	"1.541731208"	"0.590732642"	"1.728184645"	"0.730461549"	"1.99237"	"1.77317"	"2.94182"	"1.92435"	"0.939634"	"2.50791"	"1.05034"	"28"
"ENSMUSG00000032419"	0.132439505516419	0.454562688175513	3.43222882328838	0.00872894847774105	1	"Tbx18"	"9"	"T-box18 [Source:MGI Symbol;Acc:MGI:1923615]"	"ENSMUSG00000032419"	"TRE"	"0.020479095"	"0.909074701"	"0.099915749"	"0.871336164"	"0.422262738"	"0.674195777"	"0.346889161"	"0.0169468"	"0.85569"	"0.0848683"	"0.822133"	"0.364172"	"0.603872"	"0.316592"	"28"
"ENSMUSG00000030249"	0.479658066068211	1.1147576080053	2.32406726137859	0.00981691189750589	1	"Abcc9"	"6"	"ATP-binding cassette, sub-family C (CFTR/MRP), member 9 [Source:MGI Symbol;Acc:MGI:1352630]"	"ENSMUSG00000030249"	"TRE+NRE"	"0.26682831"	"1.245598015"	"0.187617115"	"1.630693348"	"0.109379048"	"1.106195904"	"0.142941435"	"0.240278"	"1.10191"	"0.126323"	"1.41424"	"0.0540587"	"1.02213"	"0.0774253"	"28"
"ENSMUSG00000029661"	4.81748216742998	1.4104319837793	0.292773680267037	0.00444528077173623	0.827255909471889	"Col1a2"	"6"	"collagen, type I, alpha 2 [Source:MGI Symbol;Acc:MGI:88468]"	"ENSMUSG00000029661"	"TRE+NRE"	"1.101369028"	"5.172777565"	"0.337210268"	"3.560996414"	"0.720273898"	"2.429893585"	"0.859883955"	"0.900231"	"4.46656"	"0.347362"	"3.24974"	"0.685509"	"2.15178"	"0.652822"	"28"
"ENSMUSG00000027797"	0.942704402858901	0.141907116445406	0.15053193346191	0.000816222221205176	0.20759251825985	"Dclk1"	"3"	"doublecortin-like kinase 1 [Source:MGI Symbol;Acc:MGI:1330861]"	"ENSMUSG00000027797"	"TRE+NRE"	"0.88145139"	"3.32096706"	"40.74781526"	"3.478435875"	"1.810109061"	"3.58176949"	"2.157777476"	"1.82028"	"6.79597"	"76.9768"	"6.96277"	"4.01294"	"7.80855"	"4.62705"	"28"
"ENSMUSG00000022425"	1.6776968534561	0.44360614670384	0.264413768071389	0.00329898921880351	0.645417634345404	"Enpp2"	"15"	"ectonucleotide pyrophosphatase/phosphodiesterase 2 [Source:MGI Symbol;Acc:MGI:1321390]"	"ENSMUSG00000022425"	"TRE+NRE"	"6.990539533"	"15.02553364"	"9.558966074"	"14.14615089"	"2.136530019"	"14.13037533"	"3.389922314"	"6.39013"	"13.5119"	"8.1264"	"12.7143"	"1.85174"	"12.4501"	"2.92011"	"28"
"ENSMUSG00000021765"	0.176394029296842	0.789502451032836	4.47578897188313	3.06807581773376e-05	0.0130052324940603	"Fst"	"13"	"follistatin [Source:MGI Symbol;Acc:MGI:95586]"	"ENSMUSG00000021765"	"TRE+NRE"	"0.444298159"	"5.993877535"	"17.64908019"	"1.193686206"	"0.937351481"	"0.792364646"	"0.935210954"	"0.50791"	"6.88056"	"19.4229"	"1.33547"	"1.08142"	"0.915086"	"1.04297"	"28"
"ENSMUSG00000026185"	0.601147194940539	3.15291758357698	5.24483455984327	0	0	"Igfbp5"	"1"	"insulin-like growth factor binding protein 5 [Source:MGI Symbol;Acc:MGI:96440]"	"ENSMUSG00000026185"	"TRE+NRE"	"2.085608199"	"46.080311"	"250.659115"	"29.50425649"	"20.41364453"	"32.33816573"	"18.36222264"	"2.12971"	"46.6127"	"242.331"	"29.6338"	"19.4303"	"31.4089"	"17.6702"	"28"
"ENSMUSG00000018417"	0.26990728318904	1.02983925867855	3.81552971268754	8.23453122203238e-05	0.0299187967733843	"Myo1b"	"1"	"myosin IB [Source:MGI Symbol;Acc:MGI:107752]"	"ENSMUSG00000018417"	"TRE+NRE"	"33.90461673"	"13.4306858"	"55.10157868"	"7.437765127"	"5.668821253"	"7.256761357"	"4.202810561"	"33.4558"	"13.0637"	"51.4517"	"7.14692"	"5.28706"	"6.83824"	"3.98294"	"28"
"ENSMUSG00000024014"	0.964545159481074	0.121353682583172	0.125814412513833	0.00057892631055221	0.163600287019013	"Pim1"	"17"	"proviral integration site 1 [Source:MGI Symbol;Acc:MGI:97584]"	"ENSMUSG00000024014"	"TRE+NRE"	"66.92032211"	"65.92479928"	"58.63375635"	"55.52819794"	"102.2824488"	"74.33826865"	"111.4551434"	"60.9616"	"60.4394"	"51.0232"	"50.5451"	"91.2592"	"65.5955"	"98.8508"	"28"
"ENSMUSG00000019907"	0.312125049890995	0.758853552151547	2.43124847690554	0.00908740813392218	1	"Ppp1r12a"	"10"	"protein phosphatase 1, regulatory subunit 12A [Source:MGI Symbol;Acc:MGI:1309528]"	"ENSMUSG00000019907"	"TRE+NRE"	"35.28972983"	"25.39573303"	"29.82051581"	"21.43973522"	"24.25447251"	"21.35751251"	"22.42045142"	"28.3716"	"20.5321"	"22.8857"	"17.2197"	"18.002"	"16.4128"	"16.7608"	"28"
"ENSMUSG00000029838"	0.742303351558547	0.133443066909902	0.179768913382547	0.00167124656453197	0.375047390805263	"Ptn"	"6"	"pleiotrophin [Source:MGI Symbol;Acc:MGI:97804]"	"ENSMUSG00000029838"	"TRE+NRE"	"8.504397597"	"3.370662435"	"4.779708891"	"0.696501525"	"0.618760579"	"0.363503217"	"0.276091607"	"29.5939"	"10.9792"	"15.2043"	"2.11855"	"1.87508"	"1.09368"	"0.753044"	"28"
"ENSMUSG00000040152"	1.26754000051135	0.436919369935816	0.344698683875502	0.0066879213514681	1	"Thbs1"	"2"	"thrombospondin 1 [Source:MGI Symbol;Acc:MGI:98737]"	"ENSMUSG00000040152"	"TRE+NRE"	"11.23733837"	"11.51570651"	"9.311299427"	"9.358506489"	"4.740692099"	"9.15888413"	"4.529344343"	"10.0614"	"10.5604"	"8.08045"	"8.39217"	"3.96259"	"7.94375"	"3.85614"	"28"
"ENSMUSG00000030317"	0.122283362120761	0.395025952419107	3.23041455164602	0.00600719331151833	1	"Timp4"	"6"	"tissue inhibitor of metalloproteinase 4 [Source:MGI Symbol;Acc:MGI:109125]"	"ENSMUSG00000030317"	"TRE+NRE"	"0.038322713"	"6.144647572"	"0.203477411"	"7.166493348"	"1.373162958"	"5.12549828"	"1.41188042"	"0.0325436"	"5.64203"	"0.177286"	"6.54405"	"1.20768"	"4.60695"	"1.1611"	"28"
"ENSMUSG00000033717"	0.236716284953194	0.796931567955749	3.36661065846537	0.00314243414044306	0.544926647535922	"Adra2a"	"19"	"adrenergic receptor, alpha 2a [Source:MGI Symbol;Acc:MGI:87934]"	"ENSMUSG00000033717"	"TRE"	"0.068527181"	"1.428233979"	"4.854145793"	"1.592639501"	"0.89521121"	"1.788727361"	"1.300321685"	"0.0721736"	"1.45446"	"4.75683"	"1.61903"	"0.850049"	"1.76573"	"1.27129"	"29"
"ENSMUSG00000021388"	0.239179936779691	0.872904114890793	3.64957080699802	0.000869381800241085	0.213980101156112	"Aspn"	"13"	"asporin [Source:MGI Symbol;Acc:MGI:1913945]"	"ENSMUSG00000021388"	"TRE"	"0.143411237"	"6.280942011"	"0.063681857"	"6.854629873"	"0.018282672"	"4.021245074"	"0.017753825"	"0.131093"	"5.60241"	"0.0577271"	"6.03105"	"0.0120243"	"3.41561"	"0.017459"	"29"
"ENSMUSG00000035385"	2.28730561443967	12.7860449906147	5.59000288806921	0	0	"Ccl2"	"11"	"chemokine (C-C motif) ligand 2 [Source:MGI Symbol;Acc:MGI:98259]"	"ENSMUSG00000035385"	"TRE"	"3.257232624"	"17.47097701"	"3.123935827"	"27.19888152"	"11.6240465"	"28.37273681"	"17.21347937"	"2.80528"	"16.1745"	"2.68282"	"24.8485"	"9.72459"	"24.8577"	"14.704"	"29"
"ENSMUSG00000035373"	0.775540768016314	3.23726054067071	4.17419776519422	0	0	"Ccl7"	"11"	"chemokine (C-C motif) ligand 7 [Source:MGI Symbol;Acc:MGI:99512]"	"ENSMUSG00000035373"	"TRE"	"2.01884626"	"7.904785217"	"5.275678992"	"9.443560188"	"3.302065144"	"8.605562861"	"5.563795938"	"1.88317"	"7.32188"	"4.6204"	"8.54522"	"2.98395"	"7.68158"	"4.76614"	"29"
"ENSMUSG00000050370"	0.179663023250433	0.692495062541145	3.85441060721701	0.00260957759224246	0.510540436636152	"Ch25h"	"19"	"cholesterol 25-hydroxylase [Source:MGI Symbol;Acc:MGI:1333869]"	"ENSMUSG00000050370"	"TRE"	"2.652953676"	"23.37216864"	"36.59056409"	"4.459838603"	"2.509926489"	"2.823094547"	"0.668464372"	"2.70778"	"24.2713"	"35.7795"	"4.53939"	"2.5764"	"2.78326"	"0.654539"	"29"
"ENSMUSG00000058427"	0.39991811489312	2.39138071148624	5.97967589471497	0	0	"Cxcl2"	"5"	"chemokine (C-X-C motif) ligand 2 [Source:MGI Symbol;Acc:MGI:1340094]"	"ENSMUSG00000058427"	"TRE"	"0.364731709"	"18.13287848"	"4.493008558"	"34.41386935"	"16.92598798"	"43.74446707"	"20.37762638"	"0.430236"	"26.415"	"5.32646"	"48.1716"	"23.0462"	"60.7559"	"27.2206"	"29"
"ENSMUSG00000046714"	0.113832345463434	0.501420829013455	4.40490641717054	0.00638166597786247	0.82529002391679	"Foxc2"	"8"	"forkhead box C2 [Source:MGI Symbol;Acc:MGI:1347481]"	"ENSMUSG00000046714"	"TRE"	"0.043858529"	"0.665445654"	"0.039203746"	"0.717860936"	"0.049897859"	"0.475355744"	"0.012751186"	"0.0212608"	"0.653055"	"0.00781897"	"0.702807"	"0.0442552"	"0.457244"	"0.00501576"	"29"
"ENSMUSG00000043421"	0.205879574598961	1.45315486857431	7.05827604027722	0	0	"Hilpda"	"6"	"hypoxia inducible lipid droplet associated [Source:MGI Symbol;Acc:MGI:1916823]"	"ENSMUSG00000043421"	"TRE"	"9.878879673"	"4.883247961"	"3.250719208"	"4.763826613"	"2.138724558"	"4.031164017"	"2.215316755"	"11.1316"	"5.64833"	"3.42597"	"5.28276"	"2.37762"	"4.51644"	"2.42395"	"29"
"ENSMUSG00000025746"	0.42355096717845	4.28587471938852	10.1189114215452	0	0	"Il6"	"5"	"interleukin 6 [Source:MGI Symbol;Acc:MGI:96559]"	"ENSMUSG00000025746"	"TRE"	"0.049921768"	"1.563748006"	"0.07853733"	"1.379689135"	"0.078916557"	"0.400392894"	"0.089406104"	"0.0512544"	"1.36943"	"0.0580694"	"1.24397"	"0.0778538"	"0.395955"	"0.0876794"	"29"
"ENSMUSG00000027611"	0.460604686138136	1.44348988276655	3.13390186033332	0.000417466087682367	0.122292628140711	"Procr"	"2"	"protein C receptor, endothelial [Source:MGI Symbol;Acc:MGI:104596]"	"ENSMUSG00000027611"	"TRE"	"1.3387849"	"12.02069469"	"0.982263737"	"12.13273108"	"4.243457434"	"8.374709089"	"5.198702253"	"1.20428"	"11.6621"	"0.907074"	"12.3583"	"4.05187"	"7.84591"	"5.44012"	"29"
"ENSMUSG00000032487"	0.466363792446843	1.79067021803449	3.83964245731746	4.42059872630121e-05	0.0187384268231546	"Ptgs2"	"1"	"prostaglandin-endoperoxide synthase 2 [Source:MGI Symbol;Acc:MGI:97798]"	"ENSMUSG00000032487"	"TRE"	"0.987588245"	"112.8580394"	"16.10090391"	"182.9076958"	"309.9246987"	"228.4522654"	"376.4761703"	"0.947045"	"107.843"	"14.4496"	"170.448"	"274.361"	"207.543"	"337.708"	"29"
"ENSMUSG00000027832"	0.120163132241645	1.355930784259	11.2840832205693	0	0	"Ptx3"	"3"	"pentraxin related gene [Source:MGI Symbol;Acc:MGI:104641]"	"ENSMUSG00000027832"	"TRE"	"0.016940154"	"1.91248944"	"0.022208657"	"2.272530568"	"0"	"1.254627086"	"0"	"0.0178416"	"1.91918"	"0.0219575"	"2.23375"	"0"	"1.17988"	"0"	"29"
"ENSMUSG00000034810"	0.156671794968228	0.532381376698713	3.39806776839875	0.0055895029310239	0.781190671059551	"Scn7a"	"2"	"sodium channel, voltage-gated, type VII, alpha [Source:MGI Symbol;Acc:MGI:102965]"	"ENSMUSG00000034810"	"TRE"	"0.059899998"	"1.411572662"	"5.19602224"	"1.701654143"	"0.374734172"	"0.862419861"	"0.376507859"	"0.0543128"	"1.29924"	"4.63283"	"1.56836"	"0.312213"	"0.770283"	"0.316457"	"29"
"ENSMUSG00000014813"	0.318739713865246	1.64823057873278	5.1710863348193	0	0	"Stc1"	"14"	"stanniocalcin 1 [Source:MGI Symbol;Acc:MGI:109131]"	"ENSMUSG00000014813"	"TRE"	"0.585704732"	"4.035466876"	"1.55596048"	"3.177732602"	"1.866530924"	"2.370235776"	"2.154306262"	"0.587959"	"3.95584"	"1.45104"	"3.10693"	"1.70209"	"2.25301"	"2.02628"	"29"
"ENSMUSG00000053475"	0.538490830961001	1.50243267899422	2.79008033676812	0.00197835405549942	0.407968687661096	"Tnfaip6"	"2"	"tumor necrosis factor alpha induced protein 6 [Source:MGI Symbol;Acc:MGI:1195266]"	"ENSMUSG00000053475"	"TRE"	"0.20114936"	"7.304539852"	"0.315114182"	"12.44317679"	"11.87129846"	"15.26255542"	"16.28058109"	"0.110271"	"6.39935"	"0.200893"	"10.8204"	"9.42652"	"12.7975"	"13.2504"	"29"
"ENSMUSG00000026837"	0.574581079524853	1.70195955955249	2.96208771956069	0.000907275887730517	0.216328594480745	"Col5a1"	"2"	"collagen, type V, alpha 1 [Source:MGI Symbol;Acc:MGI:88457]"	"ENSMUSG00000026837"	"TRE+NRE"	"13.28700593"	"18.24943997"	"9.260994353"	"13.17042058"	"11.26503103"	"14.16396523"	"11.76613613"	"14.4121"	"19.6327"	"9.78144"	"14.7935"	"11.1191"	"15.2473"	"11.2751"	"29"
"ENSMUSG00000029380"	4.07749151526109	29.8537051839564	7.32158609581921	0	0	"Cxcl1"	"5"	"chemokine (C-X-C motif) ligand 1 [Source:MGI Symbol;Acc:MGI:108068]"	"ENSMUSG00000029380"	"TRE+NRE"	"17.77704197"	"35.05936773"	"8.778874782"	"50.61063817"	"19.45778947"	"59.66613781"	"26.48498035"	"16.3219"	"32.9454"	"7.61348"	"45.7189"	"16.8161"	"52.5697"	"22.7874"	"29"
"ENSMUSG00000022425"	1.66536384093865	4.35786748323922	2.61676600398805	0.000846775490176406	0.213980101156112	"Enpp2"	"15"	"ectonucleotide pyrophosphatase/phosphodiesterase 2 [Source:MGI Symbol;Acc:MGI:1321390]"	"ENSMUSG00000022425"	"TRE+NRE"	"6.990539533"	"15.02553364"	"9.558966074"	"14.14615089"	"2.136530019"	"14.13037533"	"3.389922314"	"6.39013"	"13.5119"	"8.1264"	"12.7143"	"1.85174"	"12.4501"	"2.92011"	"29"
"ENSMUSG00000056708"	0.388897088857861	1.10942873610436	2.85275659779969	0.00299247683595412	0.534346847751899	"Ier5"	"1"	"immediate early response 5 [Source:MGI Symbol;Acc:MGI:1337072]"	"ENSMUSG00000056708"	"TRE+NRE"	"5.549297597"	"35.67553292"	"20.96723061"	"44.99936234"	"47.65245989"	"54.29816595"	"56.03920338"	"5.72951"	"36.5944"	"20.5535"	"45.7715"	"46.8658"	"53.6534"	"54.7664"	"29"
"ENSMUSG00000031765"	0.554403141965106	4.323438122696	7.79836511635087	0	0	"Mt1"	"8"	"metallothionein 1 [Source:MGI Symbol;Acc:MGI:97171]"	"ENSMUSG00000031765"	"TRE+NRE"	"31.37711057"	"120.924096"	"48.55919208"	"136.5524723"	"228.5724195"	"147.4735728"	"267.4369642"	"40.4249"	"154.451"	"58.9843"	"175.995"	"292.242"	"185.198"	"338.228"	"29"
"ENSMUSG00000024620"	0.289067601268892	0.789364730754824	2.73072709390408	0.00986222359700067	1	"Pdgfrb"	"18"	"platelet derived growth factor receptor, beta polypeptide [Source:MGI Symbol;Acc:MGI:97531]"	"ENSMUSG00000024620"	"TRE+NRE"	"0.342746928"	"8.152991882"	"1.710362557"	"10.37135623"	"6.882314687"	"10.60550077"	"7.585485206"	"0.325625"	"7.38867"	"1.48313"	"9.45792"	"5.8147"	"9.373"	"6.56813"	"29"
"ENSMUSG00000090698"	0.642984706274383	0.185104029212568	0.287882475906943	7.38403186633681e-26	2.01214868357678e-23	"Apold1"	"6"	"apolipoprotein L domain containing 1 [Source:MGI Symbol;Acc:MGI:2685921]"	"ENSMUSG00000090698"	"TRE"	"0.400547035"	"0.869404042"	"0.180511929"	"0.921939675"	"0.232334321"	"0.56543957"	"0.231651322"	"0.3994"	"0.856845"	"0.152104"	"0.916343"	"0.20012"	"0.541871"	"0.210747"	"3"
"ENSMUSG00000037447"	0.200120957298741	0.321520466181096	1.6066306623805	0.000159762270999585	0.00606460760063101	"Arid5a"	"1"	"AT rich interactive domain 5A (MRF1-like) [Source:MGI Symbol;Acc:MGI:2443039]"	"ENSMUSG00000037447"	"TRE"	"2.843897841"	"7.709896435"	"5.745374969"	"7.699606798"	"11.94041436"	"7.796721393"	"12.23810126"	"6.5167"	"19.6801"	"12.7621"	"19.6694"	"29.3768"	"19.7972"	"29.8013"	"3"
